Date,Open,Close,High,Volume
2017-11-03,1062.800048828125,1061.1400146484375,1062.800048828125,35
2017-11-06,1063.219970703125,1064.0999755859375,1064.0999755859375,47
2017-11-07,1068.25,1057.9000244140625,1068.25,48
2017-11-08,1057.800048828125,1053.0,1057.9000244140625,146
2017-11-09,1058.989990234375,1052.4000244140625,1059.1199951171875,12
2017-11-10,1051.3599853515625,1053.1700439453125,1053.1700439453125,118
2017-11-13,1051.43994140625,1048.0,1051.43994140625,35
2017-11-14,1044.780029296875,1039.760009765625,1045.1500244140625,29
2017-11-15,1038.0,1032.0,1039.5899658203125,1943
2017-11-16,1038.300048828125,1039.699951171875,1042.0999755859375,937
2017-11-17,1057.1099853515625,1053.199951171875,1057.1099853515625,273
2017-11-20,1053.199951171875,1053.199951171875,1053.199951171875,0
2017-11-21,1057.9000244140625,1059.5,1236.199951171875,416
2017-11-22,1059.800048828125,1055.56005859375,1059.800048828125,17
2017-11-23,1060.199951171875,1056.199951171875,1060.489990234375,108
2017-11-24,1061.800048828125,1060.75,1063.550048828125,32
2017-11-27,1060.6700439453125,1059.0400390625,1060.6700439453125,51
2017-11-28,1062.800048828125,1060.3599853515625,1063.550048828125,41
2017-11-29,1060.7900390625,1060.0,1063.1600341796875,1063
2017-11-30,1051.47998046875,1047.469970703125,1052.4000244140625,40
2017-12-01,1050.0799560546875,1035.0,1050.5999755859375,67
2017-12-04,1037.18994140625,1037.31005859375,1037.9000244140625,42
2017-12-05,1033.0,1039.5699462890625,1039.5699462890625,2435
2017-12-06,1033.77001953125,1027.0,1034.5999755859375,1236
2017-12-07,1031.52001953125,1040.550048828125,1043.5,85
2017-12-08,1047.300048828125,1048.5400390625,1049.949951171875,385
2017-12-11,1048.0,1053.0799560546875,1056.5,808
2017-12-12,1051.739990234375,1052.0,1052.3399658203125,90
2017-12-13,1046.75,1043.8800048828125,1050.52001953125,192
2017-12-14,1044.43994140625,1044.0,1044.8900146484375,38
2017-12-15,1060.43994140625,1054.4200439453125,1060.469970703125,31
2017-12-18,1054.449951171875,1060.5699462890625,1063.1700439453125,240
2017-12-19,1060.550048828125,1067.7900390625,1067.81005859375,56
2017-12-20,1068.06005859375,1067.760009765625,1070.0,69
2017-12-21,1073.550048828125,1067.0400390625,1073.8499755859375,86
2017-12-22,1069.0699462890625,1070.0,1070.8900146484375,154
2017-12-26,1070.0,1069.3399658203125,1072.5400390625,52
2017-12-27,1069.3399658203125,1069.3399658203125,1069.3399658203125,0
2017-12-28,1072.1099853515625,1070.739990234375,1072.1099853515625,107
2017-12-29,1072.0,1071.0,1074.97998046875,20
2018-01-01,1071.0,1068.0400390625,1084.9000244140625,262
2018-01-02,1066.9000244140625,1064.2099609375,1068.5400390625,904
2018-01-03,1071.31005859375,1064.2099609375,1073.8499755859375,812
2018-01-04,1067.5999755859375,1065.27001953125,1068.300048828125,305
2018-01-05,1074.0,1075.0,1076.9200439453125,598
2018-01-08,1082.5,1082.3499755859375,1083.0999755859375,1086
2018-01-09,1082.3499755859375,1082.3499755859375,1082.3499755859375,0
2018-01-10,1084.97998046875,1081.5699462890625,1084.97998046875,55
2018-01-11,1083.52001953125,1081.81005859375,1083.6099853515625,472
2018-01-12,1098.699951171875,1086.969970703125,1098.699951171875,1630
2018-01-15,1092.949951171875,1095.4300537109375,1096.25,2556
2018-01-16,1092.93994140625,1088.239990234375,1095.93994140625,204
2018-01-17,1088.1099853515625,1096.81005859375,1096.81005859375,55
2018-01-18,1102.0,1104.5999755859375,1108.300048828125,87
2018-01-19,1106.0,1111.25,1111.4000244140625,668
2018-01-22,1227.9000244140625,1118.699951171875,1227.9000244140625,152
2018-01-23,1125.0,1131.0,1132.0,937
2018-01-24,1132.3399658203125,1139.25,1159.8499755859375,467
2018-01-25,1134.0,1124.800048828125,1134.31005859375,1603
2018-01-29,1130.1400146484375,1136.8199462890625,1140.0,1521
2018-01-30,1145.0,1131.0400390625,1145.0,61
2018-01-31,1131.97998046875,1127.0,1131.97998046875,37
2018-02-01,1134.989990234375,1126.5,1134.989990234375,111
2018-02-02,1114.0,1104.0,1116.7900390625,248
2018-02-05,1099.0999755859375,1090.4300537109375,1100.0,1066
2018-02-06,1062.489990234375,1073.9300537109375,1079.27001953125,424
2018-02-07,1083.1199951171875,1068.0999755859375,1083.1199951171875,173
2018-02-08,1085.7900390625,1085.8800048828125,1088.199951171875,161
2018-02-09,1066.0999755859375,1076.550048828125,1082.699951171875,417
2018-02-12,1082.0400390625,1082.8399658203125,1082.8399658203125,295
2018-02-14,1082.8399658203125,1077.5999755859375,1086.0,1404
2018-02-15,1086.8599853515625,1077.25,1087.4000244140625,127
2018-02-16,1087.1600341796875,1074.489990234375,1087.1600341796875,37
2018-02-19,1071.22998046875,1066.75,1074.4000244140625,2178
2018-02-20,1063.5,1060.25,1067.239990234375,258
2018-02-21,1066.5,1062.22998046875,1066.5,158
2018-02-22,1058.8499755859375,1062.0,1063.6500244140625,170
2018-02-23,1066.77001953125,1074.199951171875,1074.199951171875,139
2018-02-26,1080.6099853515625,1081.68994140625,1082.199951171875,189
2018-02-27,1086.5999755859375,1078.0,1086.5999755859375,92
2018-02-28,1078.0,1072.25,1078.0,234
2018-03-01,1075.27001953125,1071.199951171875,1075.27001953125,149
2018-03-05,1062.0,1060.969970703125,1062.3800048828125,842
2018-03-06,1067.6400146484375,1049.1300048828125,1067.6400146484375,224
2018-03-07,1049.3399658203125,1041.4300537109375,1049.800048828125,187
2018-03-08,1046.3399658203125,1045.0,1046.3399658203125,142
2018-03-09,1050.4300537109375,1047.1500244140625,1052.8900146484375,684
2018-03-12,1053.3499755859375,1067.1700439453125,1068.43994140625,78
2018-03-13,1066.0,1066.9000244140625,1071.1700439453125,79
2018-03-14,1064.6199951171875,1066.97998046875,1067.7900390625,121
2018-03-15,1065.0400390625,1062.22998046875,1065.0999755859375,27
2018-03-16,1057.3900146484375,1047.3399658203125,1057.3900146484375,65
2018-03-19,1050.0,1036.6600341796875,1050.0,469
2018-03-20,1038.0,1038.5,1041.5799560546875,501
2018-03-21,1048.699951171875,1040.8299560546875,1049.050048828125,152
2018-03-22,1047.6400146484375,1035.1400146484375,1047.6400146484375,19
2018-03-23,1035.0,1024.68994140625,1035.0,268
2018-03-26,1024.31005859375,1038.06005859375,1159.0,612
2018-03-27,1042.8699951171875,1039.9100341796875,1042.8699951171875,276
2018-03-28,1038.6600341796875,1039.25,1039.8699951171875,90
2018-04-02,1044.030029296875,1051.6300048828125,1051.6300048828125,256
2018-04-03,1049.8900146484375,1051.0,1051.0,202
2018-04-04,1053.6500244140625,1038.9000244140625,1054.4000244140625,624
2018-04-05,1054.0799560546875,1059.300048828125,1059.300048828125,178
2018-04-06,1057.0999755859375,1061.260009765625,1061.260009765625,77
2018-04-09,1062.0,1064.949951171875,1066.300048828125,164
2018-04-10,1069.4000244140625,1067.9000244140625,1069.4000244140625,64
2018-04-11,1063.7900390625,1065.4000244140625,1068.199951171875,86
2018-04-12,1064.5999755859375,1070.260009765625,1072.010009765625,562
2018-04-13,1075.6400146484375,1075.7900390625,1075.7900390625,3
2018-04-16,1073.0999755859375,1072.8900146484375,1074.5999755859375,45
2018-04-17,1078.0999755859375,1076.010009765625,1081.0,83
2018-04-18,1082.9100341796875,1081.0,1084.5,87
2018-04-19,1083.199951171875,1084.5899658203125,1084.5899658203125,841
2018-04-20,1081.7099609375,1084.5799560546875,1085.0,57
2018-04-23,1085.0,1090.949951171875,1091.550048828125,29
2018-04-24,1086.3599853515625,1089.989990234375,1089.989990234375,43
2018-04-25,1087.9599609375,1084.5,1090.6600341796875,307
2018-04-26,1089.1800537109375,1092.0999755859375,1092.0999755859375,39
2018-04-27,1099.0999755859375,1101.219970703125,1101.3800048828125,227
2018-04-30,1102.0,1105.6300048828125,1106.780029296875,164
2018-05-02,1105.8699951171875,1105.0,1105.9000244140625,238
2018-05-03,1101.449951171875,1100.0,1101.8399658203125,92
2018-05-04,1097.5999755859375,1093.9300537109375,1097.6500244140625,64
2018-05-07,1095.8699951171875,1099.25,1099.25,128
2018-05-08,1099.550048828125,1097.25,1102.0899658203125,78
2018-05-09,1098.2900390625,1104.06005859375,1106.0,151
2018-05-10,1107.0,1106.6199951171875,1107.0,473
2018-05-11,1106.6199951171875,1113.760009765625,1113.760009765625,190
2018-05-14,1115.0,1113.0999755859375,1115.27001953125,522
2018-05-15,1110.4000244140625,1112.52001953125,1122.5,211
2018-05-16,1105.800048828125,1104.5999755859375,1110.3399658203125,491
2018-05-17,1104.0,1099.1800537109375,1104.77001953125,204
2018-05-18,1095.9000244140625,1090.43994140625,1095.9000244140625,144
2018-05-21,1090.0,1084.5699462890625,1091.449951171875,455
2018-05-22,1085.06005859375,1085.199951171875,1086.550048828125,523
2018-05-23,1081.260009765625,1074.719970703125,1082.5,751
2018-05-24,1076.489990234375,1075.050048828125,1077.1199951171875,3658
2018-05-25,1083.4100341796875,1087.010009765625,1087.010009765625,88
2018-05-28,1093.3499755859375,1096.0999755859375,1096.239990234375,71
2018-05-29,1096.4000244140625,1091.1400146484375,1098.0,76
2018-05-30,1086.1199951171875,1088.5899658203125,1089.0,227
2018-05-31,1092.1600341796875,1099.739990234375,1100.1600341796875,770
2018-06-01,1100.25,1099.0,1103.699951171875,391
2018-06-04,1100.68994140625,1090.0,1100.68994140625,468
2018-06-05,1090.43994140625,1087.0,1091.8399658203125,287
2018-06-06,1089.699951171875,1095.68994140625,1095.72998046875,52
2018-06-07,1104.300048828125,1108.8199462890625,1109.5799560546875,135
2018-06-08,1103.0999755859375,1102.5,1108.0,1389
2018-06-11,1114.0,1113.1800537109375,1115.530029296875,78
2018-06-12,1112.6800537109375,1113.5799560546875,1113.5999755859375,129
2018-06-13,1116.0,1115.9300537109375,1117.8299560546875,239
2018-06-14,1113.0,1111.989990234375,1113.0899658203125,17
2018-06-15,1111.989990234375,1111.56005859375,1113.800048828125,139
2018-06-18,1112.2900390625,1110.5,1112.93994140625,115
2018-06-19,1107.3699951171875,1102.1099853515625,1107.800048828125,76
2018-06-20,1106.489990234375,1106.4100341796875,1106.489990234375,3
2018-06-21,1110.550048828125,1103.489990234375,1110.6099853515625,44
2018-06-22,1104.3299560546875,1111.0899658203125,1112.9000244140625,528
2018-06-25,1111.0,1110.0,1112.5999755859375,220
2018-06-26,1106.6400146484375,1109.0,1110.449951171875,342
2018-06-27,1108.68994140625,1096.0,1109.030029296875,82
2018-06-28,1100.0,1091.239990234375,1100.0,118
2018-06-29,1096.0,1100.0,1103.31005859375,38
2018-07-02,1098.0,1098.0,1100.489990234375,172
2018-07-03,1098.0,1101.530029296875,1102.0799560546875,38
2018-07-04,1103.2900390625,1106.550048828125,1107.8699951171875,60
2018-07-05,1110.0,1109.0,1110.5,235
2018-07-06,1107.1400146484375,1108.1199951171875,1111.7099609375,25
2018-07-09,1108.1199951171875,1119.0799560546875,1119.0799560546875,269
2018-07-10,1236.5999755859375,1126.0699462890625,1313.800048828125,149
2018-07-11,1126.0,1128.239990234375,1128.550048828125,251
2018-07-12,1136.0,1134.4100341796875,1138.699951171875,42
2018-07-13,1135.0,1134.0,1139.4599609375,95
2018-07-16,1130.8499755859375,1129.27001953125,1135.300048828125,57
2018-07-17,1131.739990234375,1134.5799560546875,1136.0,1135
2018-07-18,1141.199951171875,1135.0,1143.4200439453125,47
2018-07-19,1134.47998046875,1135.6600341796875,1136.0999755859375,54
2018-07-20,1131.030029296875,1140.52001953125,1140.52001953125,43
2018-07-23,1142.699951171875,1140.3499755859375,1142.699951171875,146
2018-07-24,1151.93994140625,1147.9000244140625,1151.93994140625,739
2018-07-25,1150.0699462890625,1148.239990234375,1154.9000244140625,1106
2018-07-26,1154.6099853515625,1158.8699951171875,1160.6600341796875,927
2018-07-27,1158.8800048828125,1171.1600341796875,1171.800048828125,985
2018-07-30,1170.0,1169.31005859375,1171.3499755859375,441
2018-07-31,1166.9100341796875,1170.4000244140625,1170.4000244140625,249
2018-08-01,1170.0,1171.4200439453125,1178.0,567
2018-08-02,1170.0,1166.0,1170.5,277
2018-08-03,1171.0,1176.5,1178.0,1261
2018-08-06,1300.0,1185.6800537109375,1392.0,4109
2018-08-07,1177.699951171875,1180.25,1182.739990234375,606
2018-08-08,1180.25,1183.300048828125,1186.5,412
2018-08-09,1183.300048828125,1184.77001953125,1188.239990234375,315
2018-08-10,1186.800048828125,1180.72998046875,1186.800048828125,572
2018-08-13,1056.800048828125,1176.050048828125,1180.0,88
2018-08-14,1181.699951171875,1182.6700439453125,1183.469970703125,824
2018-08-16,1180.6800537109375,1175.4100341796875,1182.9200439453125,476
2018-08-17,1188.1099853515625,1189.6199951171875,1190.4100341796875,1338
2018-08-20,1191.739990234375,1195.5999755859375,1197.6700439453125,114
2018-08-21,1196.699951171875,1196.8900146484375,1197.699951171875,259
2018-08-23,1195.0,1199.5,1200.9100341796875,285
2018-08-24,1200.0,1202.1700439453125,1202.43994140625,782
2018-08-27,1328.4000244140625,1211.43994140625,1328.4000244140625,496
2018-08-28,1211.43994140625,1213.0,1214.0899658203125,2231
2018-08-29,1214.030029296875,1210.0,1214.199951171875,220
2018-08-30,1206.9000244140625,1207.8199462890625,1208.9300537109375,358
2018-08-31,1208.8800048828125,1206.8199462890625,1213.4000244140625,1049
2018-09-03,1207.4000244140625,1198.239990234375,1212.3499755859375,1034
2018-09-04,1198.0,1192.239990234375,1198.0,526
2018-09-05,1191.4200439453125,1182.8599853515625,1194.22998046875,223
2018-09-06,1192.0,1194.0999755859375,1194.8900146484375,672
2018-09-07,1190.0,1199.0,1199.0,242
2018-09-10,1196.969970703125,1190.56005859375,1197.6500244140625,799
2018-09-11,1185.9000244140625,1171.5999755859375,1187.47998046875,353
2018-09-12,1169.719970703125,1179.8299560546875,1182.27001953125,599
2018-09-14,1185.0,1195.3900146484375,1196.0999755859375,522
2018-09-17,1194.3399658203125,1180.739990234375,1194.3399658203125,624
2018-09-18,1179.199951171875,1172.719970703125,1182.199951171875,393
2018-09-19,1172.2099609375,1166.9599609375,1175.0699462890625,461
2018-09-21,1177.550048828125,1159.0,1177.550048828125,1027
2018-09-24,1150.0,1139.7099609375,1152.5799560546875,1482
2018-09-25,1137.25,1145.4100341796875,1145.4100341796875,201
2018-09-26,1128.0,1150.3699951171875,1155.06005859375,1868
2018-09-27,1148.6199951171875,1139.52001953125,1149.010009765625,227
2018-09-28,1138.0,1136.2900390625,1143.25,285
2018-10-01,1129.8599853515625,1137.4000244140625,1137.4000244140625,968
2018-10-03,1103.300048828125,1123.6300048828125,1137.0,493
2018-10-04,1114.300048828125,1099.6099853515625,1114.300048828125,1387
2018-10-05,1092.9000244140625,1072.1099853515625,1094.050048828125,1635
2018-10-08,1069.72998046875,1075.4200439453125,1080.93994140625,902
2018-10-09,1075.0,1067.219970703125,1076.3900146484375,475
2018-10-10,1076.5999755859375,1086.9000244140625,1086.9000244140625,275
2018-10-11,1058.6800537109375,1068.97998046875,1073.6400146484375,1350
2018-10-12,1079.97998046875,1086.8399658203125,1086.8399658203125,93
2018-10-15,1086.0,1085.0,1086.0,351
2018-10-16,1094.199951171875,1101.56005859375,1101.56005859375,769
2018-10-17,1107.0,1085.050048828125,1107.0,308
2018-10-19,1076.0899658203125,1071.949951171875,1079.43994140625,929
2018-10-22,1072.0,1065.9000244140625,1077.5400390625,435
2018-10-23,1059.050048828125,1054.0400390625,1059.050048828125,981
2018-10-24,1063.6199951171875,1058.3399658203125,1063.6199951171875,1249
2018-10-25,1052.800048828125,1052.3900146484375,1056.3499755859375,190
2018-10-26,1048.0,1042.5999755859375,1054.3399658203125,517
2018-10-29,1048.1400146484375,1068.6600341796875,1069.010009765625,467
2018-10-30,1061.530029296875,1060.5899658203125,1065.9000244140625,281
2018-10-31,1061.5999755859375,1076.06005859375,1076.06005859375,419
2018-11-01,1078.6600341796875,1079.02001953125,1082.719970703125,234
2018-11-02,1086.6600341796875,1097.5,1098.5,420
2018-11-05,1095.050048828125,1100.0,1100.0,1209
2018-11-06,1100.02001953125,1094.9200439453125,1100.1099853515625,533
2018-11-07,1088.0,1101.9300537109375,1102.530029296875,904
2018-11-09,1098.4300537109375,1096.68994140625,1101.2900390625,336
2018-11-12,1102.3900146484375,1087.8699951171875,1102.3900146484375,483
2018-11-13,1085.0,1096.5699462890625,1097.050048828125,1075
2018-11-14,1100.0,1098.010009765625,1100.0,588
2018-11-15,1098.8199462890625,1100.7099609375,1101.0,51
2018-11-16,1102.0,1108.68994140625,1110.2900390625,922
2018-11-19,1109.5999755859375,1114.050048828125,1114.300048828125,283
2018-11-20,1108.0999755859375,1103.75,1111.989990234375,421
2018-11-21,1101.3399658203125,1100.9599609375,1101.9200439453125,112
2018-11-22,1101.9599609375,1090.5,1102.030029296875,84
2018-11-26,1093.1800537109375,1097.22998046875,1101.239990234375,534
2018-11-27,1099.18994140625,1105.0,1105.0,281
2018-11-28,1111.989990234375,1111.1300048828125,1112.260009765625,248
2018-11-29,1116.0,1123.6300048828125,1124.5899658203125,347
2018-11-30,1129.239990234375,1125.1400146484375,1131.0899658203125,184
2018-12-03,1131.2900390625,1131.8900146484375,1134.3399658203125,267
2018-12-04,1129.5,1130.5,1130.9000244140625,259
2018-12-05,1124.1800537109375,1121.219970703125,1124.1800537109375,271
2018-12-06,1114.1400146484375,1102.47998046875,1114.1400146484375,299
2018-12-07,1103.6500244140625,1105.0,1106.4200439453125,59
2018-12-10,1099.699951171875,1092.280029296875,1099.699951171875,582
2018-12-11,1077.9000244140625,1099.0999755859375,1111.97998046875,619
2018-12-12,1099.5,1112.56005859375,1112.969970703125,466
2018-12-13,1116.1300048828125,1119.3699951171875,1122.1500244140625,290
2018-12-14,1120.0,1118.25,1124.800048828125,88
2018-12-17,1118.25,1125.0,1127.0,213
2018-12-18,1117.8299560546875,1125.6800537109375,1125.6800537109375,120
2018-12-19,1133.489990234375,1130.8399658203125,1134.3900146484375,681
2018-12-20,1128.8199462890625,1133.6300048828125,1133.6300048828125,115
2018-12-21,1133.5999755859375,1113.3900146484375,1133.5999755859375,228
2018-12-24,1114.0,1108.3599853515625,1116.0,1115
2018-12-26,1098.969970703125,1110.4100341796875,1112.5799560546875,412
2018-12-27,1115.4000244140625,1112.3900146484375,1122.8499755859375,1170
2018-12-28,1122.93994140625,1125.0,1126.969970703125,859
2018-12-31,1127.300048828125,1125.22998046875,1129.18994140625,619
2019-01-01,1126.0,1132.43994140625,1133.0,1132
2019-01-02,1127.18994140625,1118.8299560546875,1128.300048828125,3293
2019-01-03,1115.72998046875,1102.77001953125,1122.0899658203125,2891
2019-01-04,1110.8499755859375,1112.2099609375,1120.5,722
2019-01-07,1166.0,1112.56005859375,1166.0,396
2019-01-08,1117.0799560546875,1117.3900146484375,1117.719970703125,11
2019-01-09,1121.030029296875,1120.6700439453125,1126.0,2339
2019-01-10,1122.56005859375,1121.3599853515625,1122.8699951171875,604
2019-01-11,1123.4000244140625,1115.0400390625,1124.3399658203125,260
2019-01-14,1115.25,1110.280029296875,1115.25,405
2019-01-15,1122.8299560546875,1128.260009765625,1129.5,413
2019-01-16,1130.0,1125.18994140625,1136.489990234375,1039
2019-01-17,1126.9599609375,1123.3199462890625,1126.9599609375,499
2019-01-18,1124.1800537109375,1125.280029296875,1127.5899658203125,735
2019-01-21,1124.0,1132.8399658203125,1136.5,457
2019-01-22,1128.68994140625,1126.81005859375,1130.300048828125,1006
2019-01-23,1132.4200439453125,1124.3499755859375,1132.800048828125,250
2019-01-24,1120.0,1125.260009765625,1125.949951171875,309
2019-01-25,1129.4000244140625,1118.0799560546875,1134.3599853515625,467
2019-01-28,1116.1600341796875,1106.9200439453125,1117.0,1840
2019-01-29,1107.0400390625,1108.93994140625,1108.93994140625,167
2019-01-30,1107.4000244140625,1102.1600341796875,1107.699951171875,928
2019-01-31,1109.239990234375,1115.1199951171875,1119.1400146484375,954
2019-02-01,1122.1199951171875,1120.0999755859375,1130.0,1265
2019-02-04,1121.199951171875,1128.8499755859375,1128.8499755859375,584
2019-02-05,1128.6400146484375,1128.199951171875,1130.260009765625,664
2019-02-06,1137.52001953125,1149.0899658203125,1149.3900146484375,2485
2019-02-07,1150.0,1151.0,1154.5699462890625,126
2019-02-08,1145.0,1143.0999755859375,1145.0,73
2019-02-11,1135.0,1131.72998046875,1135.0,390
2019-02-12,1130.489990234375,1127.800048828125,1133.1199951171875,148
2019-02-14,1207.199951171875,1120.6300048828125,1229.699951171875,179
2019-02-15,1116.27001953125,1116.8800048828125,1117.27001953125,632
2019-02-18,1113.7900390625,1108.72998046875,1113.800048828125,382
2019-02-19,1111.010009765625,1102.4000244140625,1115.1700439453125,289
2019-02-20,1113.5400390625,1112.0,1114.0899658203125,180
2019-02-21,1117.31005859375,1122.739990234375,1124.43994140625,932
2019-02-22,1119.7900390625,1122.02001953125,1123.5,177
2019-02-25,1119.0999755859375,1127.2900390625,1127.2900390625,379
2019-02-26,1059.699951171875,1122.0,1126.0,348
2019-02-27,1128.1400146484375,1119.489990234375,1134.469970703125,273
2019-02-28,1123.3499755859375,1121.9200439453125,1124.489990234375,72
2019-03-01,1125.4100341796875,1128.0,1129.4300537109375,97
2019-03-05,1129.0,1144.0899658203125,1144.3900146484375,593
2019-03-06,1147.0699462890625,1146.1500244140625,1149.6300048828125,1096
2019-03-07,1146.0,1150.8599853515625,1151.449951171875,175
2019-03-08,1147.239990234375,1146.56005859375,1148.77001953125,403
2019-03-11,1150.0,1158.760009765625,1159.0,328
2019-03-12,1168.280029296875,1172.449951171875,1175.0,1040
2019-03-13,1171.699951171875,1174.0999755859375,1175.0,779
2019-03-14,1177.4300537109375,1174.989990234375,1179.5899658203125,67
2019-03-15,1180.1400146484375,1186.8800048828125,1193.56005859375,548
2019-03-18,1270.0,1185.97998046875,1293.699951171875,981
2019-03-19,1189.699951171875,1196.1800537109375,1196.5799560546875,799
2019-03-20,1196.0,1201.7900390625,1202.0799560546875,1195
2019-03-22,1201.3800048828125,1189.2099609375,1202.0,1059
2019-03-25,1185.0,1181.4000244140625,1185.010009765625,776
2019-03-26,1186.18994140625,1196.1500244140625,1213.239990234375,9897
2019-03-27,1200.6500244140625,1190.1600341796875,1205.68994140625,2155
2019-03-28,1197.5,1200.0999755859375,1200.760009765625,53
2019-04-01,1213.0,1210.0,1217.25,2070
2019-04-02,1209.9000244140625,1212.7900390625,1214.0,790
2019-04-03,1218.9000244140625,1204.4100341796875,1218.9000244140625,1356
2019-04-04,1200.0,1200.0,1208.3499755859375,407
2019-04-05,1150.0,1209.280029296875,1210.0,671
2019-04-08,1209.0,1197.1099853515625,1210.9300537109375,525
2019-04-09,1205.0,1208.6500244140625,1208.989990234375,901
2019-04-10,1211.25,1204.7900390625,1212.0,506
2019-04-11,1204.0,1206.6400146484375,1206.9000244140625,250
2019-04-12,1206.969970703125,1209.81005859375,1209.81005859375,76
2019-04-15,1209.800048828125,1215.0,1215.0,676
2019-04-16,1219.0,1220.25,1225.800048828125,4754
2019-04-18,1220.0,1222.2900390625,1225.8399658203125,791
2019-04-22,1216.1099853515625,1205.5999755859375,1216.1099853515625,1661
2019-04-23,1207.0,1201.8399658203125,1207.72998046875,435
2019-04-24,1200.6400146484375,1215.010009765625,1216.9000244140625,128
2019-04-25,1219.0899658203125,1209.9300537109375,1222.18994140625,483
2019-04-26,1207.5899658203125,1214.6700439453125,1215.010009765625,366
2019-04-30,1214.6800537109375,1212.5,1214.6800537109375,2865
2019-05-02,978.2999877929688,1215.47998046875,1222.6500244140625,1356
2019-05-03,1219.6300048828125,1216.97998046875,1220.989990234375,161
2019-05-06,1203.6199951171875,1207.760009765625,1210.0,535
2019-05-07,1209.9000244140625,1201.989990234375,1212.97998046875,743
2019-05-08,1195.780029296875,1190.760009765625,1196.8399658203125,1435
2019-05-09,1180.0,1181.2900390625,1184.72998046875,739
2019-05-10,1182.3800048828125,1175.0799560546875,1184.4000244140625,776
2019-05-13,1170.0,1165.9599609375,1180.8399658203125,2657
2019-05-14,1160.699951171875,1167.6300048828125,1175.1199951171875,1797
2019-05-15,1167.5899658203125,1159.1700439453125,1171.010009765625,407
2019-05-16,1160.0,1163.7900390625,1171.0,889
2019-05-17,1175.4000244140625,1188.699951171875,1188.699951171875,817
2019-05-20,1210.0,1230.4200439453125,1234.449951171875,4318
2019-05-21,1237.68994140625,1220.4300537109375,1237.7900390625,2005
2019-05-22,1219.800048828125,1224.5799560546875,1226.18994140625,545
2019-05-23,1235.0400390625,1214.2099609375,1248.4000244140625,1309
2019-05-24,1213.72998046875,1226.5799560546875,1230.31005859375,495
2019-05-27,1226.550048828125,1236.9000244140625,1240.489990234375,991
2019-05-28,1239.780029296875,1241.0,1241.6500244140625,149
2019-05-29,1233.8800048828125,1235.0,1239.43994140625,658
2019-05-30,1238.719970703125,1237.1199951171875,1243.0999755859375,110
2019-05-31,1245.0,1236.3199462890625,1252.0899658203125,399
2019-06-03,1240.0,1254.4300537109375,1256.9000244140625,1001
2019-06-04,1254.800048828125,1249.93994140625,1256.300048828125,824
2019-06-06,1244.75,1237.8599853515625,1250.8699951171875,1732
2019-06-07,1232.3299560546875,1240.02001953125,1243.43994140625,442
2019-06-10,1247.969970703125,1246.4599609375,1249.0,941
2019-06-11,1240.5,1242.5,1247.72998046875,112
2019-06-12,1241.0,1242.47998046875,1243.1500244140625,2549
2019-06-13,1235.75,1245.27001953125,1245.6800537109375,1512
2019-06-14,1241.010009765625,1234.3499755859375,1241.1500244140625,2910
2019-06-17,1231.6099853515625,1223.530029296875,1231.6099853515625,5642
2019-06-18,1221.8599853515625,1219.5699462890625,1225.739990234375,679
2019-06-19,1226.0,1220.77001953125,1229.199951171875,840
2019-06-20,1215.8299560546875,1233.010009765625,1248.800048828125,2559
2019-06-21,1208.300048828125,1227.449951171875,1233.9000244140625,1512
2019-06-24,1227.0,1225.5799560546875,1228.800048828125,1052
2019-06-25,1221.6600341796875,1232.0,1232.0999755859375,416
2019-06-26,1231.81005859375,1239.6199951171875,1240.1500244140625,289
2019-06-27,1239.989990234375,1240.0,1244.77001953125,261
2019-06-28,1235.010009765625,1229.4000244140625,1235.010009765625,1529
2019-07-01,1233.3900146484375,1237.550048828125,1241.97998046875,1145
2019-07-02,1238.0699462890625,1243.27001953125,1243.5899658203125,833
2019-07-03,1244.239990234375,1243.3199462890625,1245.5899658203125,636
2019-07-04,1245.02001953125,1245.0,1248.8900146484375,1535
2019-07-05,1246.0,1232.5,1248.300048828125,2332
2019-07-08,1225.0,1214.260009765625,1225.0999755859375,7188
2019-07-09,1205.9300537109375,1210.3599853515625,1211.199951171875,1856
2019-07-10,1208.5999755859375,1204.4599609375,1212.6800537109375,1334
2019-07-11,1208.800048828125,1210.6300048828125,1210.6300048828125,647
2019-07-12,1209.1600341796875,1205.3399658203125,1214.31005859375,1045
2019-07-15,1206.1500244140625,1207.3900146484375,1210.0,1685
2019-07-16,1211.800048828125,1216.0,1216.010009765625,529
2019-07-17,1219.1400146484375,1221.239990234375,1222.5,831
2019-07-18,1219.5699462890625,1216.02001953125,1221.31005859375,1307
2019-07-19,1213.0,1197.4000244140625,1213.0,2343
2019-07-22,1192.7900390625,1193.8199462890625,1194.6600341796875,1470
2019-07-23,1188.489990234375,1187.1800537109375,1193.8299560546875,2904
2019-07-24,1187.989990234375,1182.8900146484375,1189.3800048828125,1819
2019-07-25,1183.0999755859375,1185.1700439453125,1192.31005859375,471
2019-07-26,1178.699951171875,1181.47998046875,1187.8900146484375,1566
2019-07-29,1181.8299560546875,1172.3900146484375,1181.8299560546875,2399
2019-07-30,1179.8900146484375,1160.4200439453125,1179.8900146484375,779
2019-07-31,1160.0,1166.4300537109375,1168.4000244140625,1681
2019-08-01,1159.6500244140625,1150.4000244140625,1161.0899658203125,2464
